Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Debt,Interest_Rate,Monthly_EMI,Missed_Payments
4862,8258,Business,2201266,3573445,38.12,98494,5
4863,4928,Personal,1397329,2446514,35.8,69696,4
4864,2347,Business,3139984,1221434,9.94,51935,7
4865,878,Personal,3814599,3694023,7.69,28458,8
4866,1347,Home,3445425,1438289,20.22,23687,3
4867,7501,Education,904204,2147213,47.26,97742,7
4868,6249,Business,1171887,2106750,1.66,84460,7
4869,2010,Education,4641576,3415866,41.03,79148,3
4870,4857,Personal,1771631,245827,20.59,25083,0
4871,720,Car,997286,90567,1.62,97359,3
4872,9184,Home,4131014,3814038,8.92,24672,9
4873,7587,Business,1763422,2179818,49.06,68527,6
4874,4196,Car,2907879,2547282,40.76,66420,2
4875,6849,Home,3673219,476185,41.41,44762,5
4876,764,Personal,1639486,1951566,27.45,46699,1
4877,3399,Home,2399093,3203850,1.97,61604,9
4878,5745,Education,1793055,3659892,40.9,86801,6
4879,4074,Personal,2737914,2259131,23.67,65032,7
4880,1392,Home,2343588,2154093,35.74,89955,11
4881,843,Education,4501628,1300794,37.29,74187,8
4882,7209,Education,247922,950957,2.02,17507,0
4883,9219,Business,966524,985162,11.26,57203,8
4884,4938,Business,1885673,1943591,41.65,77390,2
4885,2892,Home,929599,152986,24.57,89520,6
4886,7733,Education,2166034,3615679,1.59,46084,5
4887,8486,Car,3716713,2824254,47.96,63200,8
4888,5879,Education,1763414,942204,30.9,13218,8
4889,5124,Personal,4006502,1603536,19.97,4116,3
4890,3450,Home,4012472,1186932,45.04,48349,4
4891,5961,Home,2755366,1364557,6.6,94045,3
4892,5906,Business,2570640,165473,48.73,54559,8
4893,5423,Education,2650519,502945,12.99,93395,4
4894,411,Business,77365,247840,28.03,41817,8
4895,3179,Education,3372843,2693705,40.9,39810,7
4896,3356,Home,3620548,2340280,13.28,48493,1
4897,3769,Personal,4109158,3509556,14.55,22269,5
4898,4682,Personal,3931670,1342290,29.55,92364,6
4899,738,Personal,798102,2833238,3.69,27533,2
4900,2807,Home,3432204,161190,37.9,9898,8
4901,4485,Business,3918505,1792554,15.43,4975,3
4902,7572,Education,3860798,2500208,47.82,91295,3
4903,2871,Business,4638250,2156630,14.43,92820,3
4904,8286,Home,3544696,2390962,47.06,87651,2
4905,5665,Business,1706140,2812024,5.67,13150,5
4906,2240,Car,1254201,1326601,20.03,89354,8
4907,9875,Education,2598635,2072113,32.48,55971,5
4908,7938,Home,921550,856395,13.07,51382,1
4909,9669,Car,1043155,1743235,37.33,4481,6
4910,7357,Business,2885655,1789513,49.65,9211,7
4911,4754,Personal,83336,2234365,47.11,55318,8
4912,6829,Business,2125891,3338353,48.91,59494,2
4913,5199,Home,4115286,75369,2.74,16615,8
4914,2711,Personal,4851477,2933347,30.25,54879,5
4915,5426,Business,4457359,1541380,42.95,19429,9
4916,1668,Home,755330,714498,43.69,69194,10
4917,6156,Car,4277858,2427037,24.36,71526,6
4918,9501,Car,3298691,1178855,0.58,69346,0
4919,8088,Personal,1518004,2240254,38.42,27945,10
4920,3473,Business,1301070,3964431,46.94,66240,8
4921,6233,Car,3921546,2711955,0.21,19696,2
4922,7549,Business,1714569,2362045,2.19,55286,1
4923,1973,Car,972742,1360611,38.69,95875,11
4924,4807,Home,2081126,1988689,38.94,2184,8
4925,547,Personal,3029022,1062612,10.53,54240,2
4926,7138,Personal,3238102,1256142,35.87,99978,10
4927,8731,Education,4775476,3898248,44.16,32632,6
4928,3235,Car,3559762,1812120,12.88,60951,2
4929,2576,Car,4045223,1387547,22.35,72522,1
4930,3743,Education,290733,2172857,24.31,90639,11
4931,3389,Business,4838113,2047697,20.72,71203,8
4932,2425,Personal,2409737,797984,16.32,84650,2
4933,4478,Personal,3961503,909734,49.47,11528,0
4934,754,Personal,4699964,2411902,28.53,10858,8
4935,2850,Home,2205627,2966622,35.76,16390,2
4936,1153,Business,4946457,350129,5.33,50289,3
4937,6217,Education,1684195,2809813,25.48,91129,2
4938,1516,Personal,1291343,1897389,44.8,16615,1
4939,7597,Car,635646,-871,35.66,78683,8
4940,4736,Car,1662494,720402,13.99,4871,0
4941,3386,Business,3486170,2477212,42.14,49149,6
4942,9709,Home,2693469,3940623,2.62,77560,0
4943,8364,Education,1776648,1918893,49.27,6792,1
4944,2923,Personal,1567932,54959,37.89,5146,10
4945,3432,Education,2105286,2819107,47.54,96315,3
4946,1741,Education,1260735,3513167,42.77,89263,2
4947,3577,Car,2805247,2177891,38.56,85043,4
4948,4774,Home,786328,1353826,22.12,51828,9
4949,8464,Personal,2388668,1129626,40.38,68834,11
4950,667,Car,3959997,469323,3.8,27773,7
4951,7909,Car,295840,3351590,11.41,26036,11
4952,880,Car,2188165,3520667,44.37,69559,4
4953,7760,Car,4848368,526697,34.95,35747,1
4954,5766,Education,2838111,3873482,9.32,11110,7
4955,296,Home,2447522,3014718,20.78,34718,10
4956,8301,Education,1086225,2781226,35.67,36464,8
4957,5431,Home,1515400,3839653,39.82,2194,0
4958,8986,Home,1268563,1392583,42.02,97019,7
4959,6170,Personal,1144693,1530692,7.4,83811,3
4960,5366,Education,2461399,2582640,0.34,91540,6
4961,4964,Business,982153,2920004,6.72,35635,6
4962,3248,Home,2742839,906182,24.61,84773,11
4963,1538,Business,1759975,682629,46.09,11902,9
4964,1281,Car,521444,3215777,9.69,74102,7
4965,8326,Home,4692637,2610318,38.57,22368,5
4966,1527,Home,3920018,3244905,33.94,3605,3
4967,292,Education,4197227,31905,48.19,31297,10
4968,527,Home,178363,3137676,14.54,50975,7
4969,1217,Business,905634,1206166,34.3,20497,10
4970,6995,Home,2677386,1111390,1.48,92817,8
4971,1878,Personal,891396,1549552,12.01,46147,9
4972,343,Personal,4713944,2257712,31.26,27406,0
4973,2119,Education,3264016,3928065,48.53,23250,11
4974,2315,Personal,2879383,1525976,19.95,80852,11
4975,2384,Home,3872229,2583072,33.22,16041,2
4976,3366,Personal,472462,1210426,3.68,24357,11
4977,2616,Car,4598816,3883486,0.57,99124,4
4978,6947,Education,2038668,120539,7.5,66393,10
4979,8196,Home,1159816,2248548,29.07,69415,8
4980,4062,Personal,1505195,542996,40.48,98101,7
4981,4862,Car,4387184,2148789,18.15,48068,6
4982,4091,Personal,4518572,2304867,35.02,83637,10
4983,1204,Personal,2453550,2372411,23.82,4539,10
4984,9446,Personal,2221194,2532626,40.91,53084,11
4985,7522,Home,888354,1448920,5.2,86201,5
4986,6716,Education,4276528,2992728,29.2,97108,7
4987,5794,Car,3480005,1569975,46.58,99387,0
4988,9503,Education,695024,3232922,4.43,16986,1
4989,6742,Education,3471468,1783728,13.16,29425,7
4990,915,Business,1048580,1802138,13.66,38339,10
4991,5549,Car,4652100,103473,32.64,28806,5
4992,547,Home,4699525,1469586,39.06,82625,6
4993,8874,Home,1547012,1648401,31.99,79384,4
4994,6671,Business,366272,3580569,22.38,2489,11
4995,1080,Business,2292073,252607,12.53,81010,11
4996,6886,Business,2650214,3600729,46.45,33895,6
4997,9864,Business,2948842,2543863,9.06,24567,8
4998,4836,Home,696063,3197557,38.46,31980,4
4999,2032,Home,169077,2565271,7.85,49947,6
5000,327,Personal,2789506,3092019,21.14,75747,3
5001,1174,Education,3438272,1290374,15.07,74449,4
5002,3239,Education,4256129,1628846,14.36,20631,11
5003,7260,Education,1520685,2338795,15.3,71263,9
5004,8140,Education,3392956,3318525,41.27,91211,4
5005,5932,Home,2163193,284488,11.6,29162,4
5006,2468,Home,1880314,1175209,11.26,91248,2
5007,254,Business,3586896,3243155,16.62,7719,4
5008,2951,Home,243708,3509649,32.5,66041,5
5009,1557,Home,1716212,281301,27.7,63772,6
5010,7340,Personal,2702263,932923,21.24,12966,3
5011,2894,Car,4620608,2141539,46.98,8411,10
5012,1159,Business,1362625,1938948,8.59,71633,2
5013,581,Business,3623224,3373724,6.02,49604,7
5014,5989,Personal,3743688,1831465,8.83,85826,4
5015,1171,Car,2847861,3777003,30.31,10652,10
5016,8793,Home,381988,1958270,39.44,19677,6
5017,8076,Business,3216677,2929436,37.26,63614,10
5018,7732,Car,3592364,880384,45.53,22138,7
5019,8875,Education,1421927,1626401,36.62,26217,11
5020,1295,Business,3318797,3114311,49.99,57829,10
5021,612,Car,575283,2834598,27.47,14608,8
5022,1215,Education,2001807,1326795,49.74,27323,5
5023,3478,Education,4407937,386702,26.87,70547,9
5024,5104,Home,4086091,820699,4.04,6303,9
5025,9789,Car,3565926,3611406,40.22,51736,6
5026,3262,Business,1275289,22084,44.3,40835,7
5027,7942,Business,2309828,3618896,22.41,42434,5
5028,3597,Car,3936812,2352889,7.44,36981,5
5029,7864,Personal,1045738,3191345,46.84,73339,1
5030,2548,Personal,634331,3887652,45.06,98798,9
5031,7106,Home,2248693,3366906,13.14,8712,4
5032,8144,Home,1705237,2758055,8.51,58725,10
5033,9582,Personal,696103,2309950,4.69,29521,2
5034,2465,Education,1060881,2813024,11.08,27072,1
5035,5505,Education,534803,1102664,41.21,95829,4
5036,8030,Personal,1017425,1441169,29.15,21598,5
5037,9419,Business,3305288,919494,24.16,12421,2
5038,2574,Personal,4637965,3278746,44.95,46433,6
5039,2981,Business,1379823,2070731,17.08,55223,2
5040,3621,Business,3210169,1533107,23.32,17869,2
5041,8693,Education,3182502,131442,47.73,94403,5
5042,6115,Education,3439212,18429,13.83,8299,8
5043,1550,Education,4875336,2742796,34.6,27626,1
5044,4426,Business,4241860,485347,8.4,32554,10
5045,3224,Business,1125975,1871209,27.72,29162,5
5046,5477,Home,3851981,510517,42.57,35387,10
5047,5154,Personal,2756230,3715484,14.92,48689,9
5048,1653,Education,2843687,3653156,8.79,86575,4
5049,6986,Car,449628,344737,43.73,65883,3
5050,1998,Car,1324308,567199,8.96,90730,9
5051,7100,Business,4648542,1017396,45.4,19099,9
5052,2764,Home,3624893,2865456,36.19,16308,11
5053,8536,Personal,4440657,276793,8.57,99694,11
5054,34,Business,4425203,913419,44.84,86876,1
5055,2095,Personal,1406922,2766646,12.34,57901,7
5056,9053,Business,4996375,3583513,12.79,71871,2
5057,1296,Education,1919086,52721,37.86,84745,3
5058,1458,Home,217517,178693,30.83,85401,8
5059,2412,Education,2589021,1521867,41.43,95838,8
5060,946,Education,2547210,1216229,19.71,48191,5
5061,8884,Car,2057366,2513616,36.33,13270,9
5062,6531,Car,4629348,210006,27.58,4305,2
5063,7626,Car,1724183,2609998,25.93,7441,6
5064,7848,Car,2576659,3116881,31.49,53155,11
5065,3585,Business,2321943,588939,45.59,48399,1
5066,1287,Business,1936282,3330119,31.46,87596,6
5067,4319,Home,4487015,2601661,27.26,91284,3
5068,506,Car,2369496,1035283,49.23,51591,5
5069,824,Car,557344,3260076,41.45,15443,8
5070,528,Business,620129,114417,0.65,9335,10
5071,3350,Personal,1157422,515234,11.91,18893,6
5072,8309,Education,609020,1053669,21.85,40397,7
5073,8942,Home,3020209,944273,22.1,29981,8
5074,6145,Business,1169312,569234,47.66,23271,4
5075,8194,Business,4460185,399967,15.05,67623,0
5076,7899,Education,786093,1429402,48.5,8913,7
5077,5580,Home,4295795,1836388,1.65,28190,3
5078,4166,Business,1211370,2354426,45.21,95618,5
5079,7205,Car,3466567,2786659,31.87,4776,6
5080,7185,Car,2027664,2741775,20.48,27465,4
5081,6,Business,2370427,496789,49.51,63296,8
5082,9601,Personal,839704,162259,49.89,66193,0
5083,1236,Personal,4983841,2486558,21.0,56042,7
5084,6930,Personal,4697829,384601,9.67,22918,6
5085,3721,Car,4938925,2237120,22.84,48856,2
5086,8736,Car,3797319,1811140,41.64,72080,0
5087,1169,Education,292921,727118,35.21,60228,0
5088,4237,Personal,516918,1923572,2.95,15433,0
5089,3585,Education,1406863,3625541,11.14,31162,10
5090,3622,Business,3713668,3541412,23.3,28697,10
5091,38,Business,1732352,3528460,47.92,72926,8
5092,2596,Home,1376085,1281904,30.84,26166,3
5093,8803,Home,2405810,2160013,2.53,94678,10
5094,2842,Home,4747494,2836617,19.18,85756,4
5095,8496,Home,3886773,822853,45.34,9936,11
5096,8360,Car,2864890,3761657,25.3,74901,5
5097,5832,Education,179730,3334780,4.85,17961,0
5098,9399,Car,3403065,777448,29.92,72470,7
5099,2452,Business,590360,3256574,33.87,21645,10
5100,1277,Personal,528802,1798896,37.64,22317,11
5101,2524,Personal,2265681,123706,16.79,9264,0
5102,3421,Education,488290,2663579,35.05,69984,9
5103,7669,Education,1102276,2747744,16.01,84660,5
5104,8153,Business,2887062,2699026,26.02,38582,3
5105,1114,Car,541465,1038204,0.98,32571,10
5106,884,Personal,2410644,1808770,33.71,66328,1
5107,5562,Car,4500407,967583,18.92,50554,5
5108,4161,Business,4263894,2636923,35.25,73427,1
5109,1436,Car,2955765,3871160,48.22,71483,7
5110,5645,Personal,4466883,2234947,4.05,46534,5
5111,9961,Business,1652313,1893441,42.97,51091,5
5112,6717,Car,1349049,1198179,11.63,63227,1
5113,3541,Car,3981558,2957231,12.11,21304,8
5114,3467,Car,727750,2348936,11.3,81625,4
5115,603,Car,351661,334837,6.88,80316,10
5116,936,Education,1474815,2288372,9.81,15038,6
5117,8122,Business,2179370,960405,37.12,7652,2
5118,4547,Business,2949488,3435870,38.42,74503,8
5119,1584,Car,2618377,2754171,48.06,75335,3
5120,646,Car,4218255,2362534,5.19,56495,8
5121,1355,Education,1858891,3061041,7.53,71853,0
5122,6437,Personal,2740855,2695149,44.26,95962,8
5123,7975,Education,4711676,696114,28.23,51014,1
5124,7405,Car,2746589,1068937,27.26,47479,9
5125,5543,Car,1434879,3905314,38.6,91077,1
5126,8058,Car,4891388,236174,27.65,73536,8
5127,646,Car,4298703,1579381,3.11,82648,1
5128,658,Education,2280282,472333,44.96,7933,6
5129,5057,Car,2441641,3345615,6.7,8010,7
5130,9426,Personal,768420,3488705,24.01,64739,0
5131,1547,Home,1174766,3499798,18.23,34389,5
5132,7402,Personal,1387037,456184,18.49,30466,4
5133,2245,Car,866755,2290258,14.21,58062,6
5134,6168,Education,790000,1355576,47.86,53544,9
5135,3138,Car,1590609,1448494,4.21,89076,11
5136,7920,Education,4898150,3941979,40.12,52083,4
5137,803,Home,1191437,386357,19.63,36822,10
5138,1250,Business,2884980,1332946,2.63,87971,11
5139,8554,Personal,1494737,470387,28.65,8468,3
5140,9199,Home,3286515,1194637,18.61,58228,1
5141,6066,Car,2018346,3291548,11.03,96784,9
5142,6917,Education,329052,2371081,18.52,98326,0
5143,2411,Education,2048551,423481,48.86,55590,2
5144,4711,Business,1311938,1858613,38.3,19636,6
5145,8164,Home,80167,3909262,41.0,12607,5
5146,4627,Personal,3377527,1591049,26.28,74965,6
5147,4377,Education,2775392,592694,14.77,22856,11
5148,1643,Personal,2847862,1308791,27.41,97706,7
5149,8895,Car,3041830,35628,27.28,22743,7
5150,5669,Education,1445622,756710,7.42,97287,9
5151,7137,Education,1134515,3527620,33.1,97780,3
5152,5507,Home,2879539,2157845,39.06,43470,3
5153,5811,Business,593338,2339615,27.45,54200,0
5154,1082,Car,3727981,1753389,19.84,45332,4
5155,9450,Business,1149590,3449936,31.94,38974,0
5156,2008,Home,3903117,3333119,26.86,30307,5
5157,131,Personal,1677967,3839474,4.15,29331,3
5158,6477,Home,1152390,492333,18.72,62434,7
5159,6399,Home,4840204,1029799,46.32,28359,4
5160,2072,Home,3912906,1479218,3.08,30612,6
5161,2199,Education,4892613,2832466,14.19,78452,5
5162,5942,Car,1413903,881350,42.83,77328,5
5163,8895,Personal,3225581,610811,0.07,4025,10
5164,8315,Business,1757305,2211911,47.06,19033,9
5165,4264,Personal,3662252,217556,34.41,36951,7
5166,6470,Education,1660925,3114604,18.96,52609,1
5167,5362,Education,4089288,3825830,1.42,9863,10
5168,5757,Business,4704986,3772028,2.28,95322,6
5169,8562,Education,3664534,999934,14.78,36180,4
5170,4369,Business,1262562,615542,32.96,38149,2
5171,9664,Education,3546797,2308743,3.36,78112,2
5172,2171,Home,1212815,115425,44.08,58087,4
5173,2301,Education,1637109,3910875,42.88,4175,1
5174,6863,Business,4377942,447100,14.26,72507,6
5175,3892,Business,1005637,869604,9.72,80569,5
5176,4121,Business,3182429,1553410,21.47,80955,10
5177,3628,Car,4672935,2025778,14.12,87937,9
5178,1502,Personal,2196470,3712756,47.52,32846,3
5179,491,Personal,1363306,3288993,29.14,45714,7
5180,8744,Home,837353,258260,36.8,58618,4
5181,2560,Business,4377160,1584090,26.53,78342,6
5182,4817,Car,620056,3875939,41.83,72903,7
5183,8059,Car,2375959,1033529,4.89,9559,7
5184,8236,Car,3159773,3997871,36.13,57432,5
5185,9648,Business,61579,2093471,38.38,24647,8
5186,3513,Car,100981,3269223,18.01,82555,7
5187,2346,Car,3636474,1926560,4.27,21667,4
5188,9194,Personal,1487215,3686851,32.66,33588,1
5189,3747,Education,335267,1506239,15.2,30302,11
5190,1163,Education,3759397,851502,29.18,75101,10
5191,2332,Education,990730,3836507,44.05,5989,8
5192,3244,Business,3252688,3375967,41.6,27450,9
5193,5652,Home,2624696,1879030,28.79,29114,9
5194,1152,Home,4418414,2931281,5.43,40255,8
5195,3458,Personal,1684918,3496465,22.38,60859,4
5196,2665,Home,319006,2525758,36.29,61951,7
5197,9761,Home,3710933,970740,28.35,71515,0
5198,4772,Education,910448,3834024,16.46,26148,9
5199,9901,Education,3444629,256697,15.42,10423,7
5200,5203,Business,2600730,2978713,33.92,12517,1
5201,4922,Home,764357,312411,31.58,13566,1
5202,7577,Business,4893710,3999556,29.61,86870,3
5203,8739,Car,1762603,2395420,47.6,94389,10
5204,3002,Personal,237225,498799,44.74,18308,2
5205,5001,Personal,2246817,3366838,15.7,64339,8
5206,8409,Car,2318165,1939095,12.45,54152,9
5207,4653,Personal,1870150,473186,46.14,93653,2
5208,6934,Home,4245545,677368,10.42,58882,8
5209,247,Business,96126,95023,48.86,73325,4
5210,8700,Home,789168,3404774,10.77,9680,7
5211,4238,Personal,672162,3279450,5.41,58863,6
5212,6768,Home,4040682,1822668,19.53,86215,7
5213,9451,Personal,4913290,1636395,45.05,13903,8
5214,4656,Business,4436385,399235,36.57,21184,1
5215,9459,Personal,2311078,3068694,29.93,44551,8
5216,5811,Car,213719,389678,35.08,14364,0
5217,6797,Personal,4983783,24069,26.01,20158,7
5218,1263,Car,4296404,3642934,15.89,97019,3
5219,3252,Business,4956159,2379932,24.85,69483,3
5220,5412,Personal,614426,93579,18.99,14034,3
5221,9898,Business,566970,3500009,38.4,6165,5
5222,4580,Education,1235418,2298741,8.34,40913,9
5223,1508,Education,4688028,500160,22.49,64370,9
5224,6883,Personal,3822949,3544551,5.33,2020,11
5225,6149,Education,1092061,2371377,2.16,26826,10
5226,8659,Home,4037731,338644,11.62,47908,4
5227,9151,Home,3743184,1300855,8.05,44158,5
5228,8424,Car,3293540,601206,39.09,7150,4
5229,9981,Education,1244084,3024319,8.02,45405,4
5230,6528,Car,4326919,2510257,33.62,30655,4
5231,586,Education,478131,2027269,25.14,47275,1
5232,6136,Home,2007159,1362970,18.06,48121,9
5233,5660,Education,4864767,1238944,3.08,11375,4
5234,2401,Home,704298,3958326,20.85,54716,2
5235,6063,Home,460952,439889,28.43,38516,8
5236,2991,Business,417095,537381,5.89,54773,9
5237,99,Home,1467575,856298,45.48,84954,9
5238,8049,Home,3989436,1939222,5.54,57405,5
5239,1911,Car,4667726,390267,41.53,37712,0
5240,9419,Education,872508,597714,39.16,76086,8
5241,1188,Personal,4703956,1243121,44.23,20101,10
5242,8741,Personal,3345725,1032099,5.31,42816,7
5243,6290,Home,3559896,1656012,23.01,76522,9
5244,8479,Education,1206100,2585411,15.73,14432,8
5245,2019,Business,114735,1462308,34.28,2078,5
5246,4764,Personal,2467942,1066662,9.36,68446,1
5247,2164,Car,4057722,3436802,4.5,73292,2
5248,3112,Car,4800089,501204,10.94,84981,9
5249,9917,Car,3855267,3409628,49.6,91343,7
5250,8051,Business,3127093,526985,12.75,42698,11
5251,5742,Business,4741858,3381652,14.33,61044,8
5252,4945,Business,3797137,3665020,36.09,41767,8
5253,500,Education,3371567,700998,15.59,41519,10
5254,1689,Education,2009019,841096,26.42,32397,10
5255,360,Education,3358823,2296489,37.54,33253,10
5256,4243,Business,2134752,2654954,16.74,89179,0
5257,4164,Personal,914554,549278,18.03,16704,8
5258,4239,Personal,440524,3083398,11.16,23122,11
5259,3301,Personal,147907,1385074,37.5,74259,8
5260,1807,Education,1642978,3572898,49.65,79074,1
5261,3575,Education,4399648,589629,3.12,33627,0
5262,609,Personal,3838570,1651902,20.35,6105,0
5263,6157,Business,212418,3721746,17.16,40281,2
5264,8913,Personal,1910355,1773885,17.74,54944,0
5265,6099,Personal,4758894,212955,26.21,61606,3
5266,59,Home,3736180,544640,32.93,36316,9
5267,5901,Education,3114896,3202537,24.56,6110,3
5268,7622,Home,2992316,520949,38.07,63063,7
5269,1593,Home,4504231,966441,3.16,50838,5
5270,4790,Car,319608,2041923,40.04,53151,1
5271,1832,Home,4218953,3067807,44.14,6248,4
5272,7093,Business,4056954,3036281,29.87,39238,8
5273,8461,Personal,1373250,2548221,15.99,30992,2
5274,2840,Car,2428616,2099338,23.69,69643,11
5275,497,Business,4933591,3980467,29.77,73720,1
5276,5176,Car,3399114,1743298,39.81,19564,1
5277,770,Car,3527839,1456931,39.19,15570,10
5278,592,Car,2491200,1939295,17.37,39019,11
5279,2548,Home,1696202,2345183,21.65,81190,10
5280,6940,Business,1202008,499746,38.26,66846,5
5281,4954,Car,688696,1676828,21.42,12289,6
5282,4285,Car,4071079,3671985,31.76,81775,7
5283,1386,Personal,853712,1854760,49.35,86888,0
5284,9412,Home,3220952,3711370,42.03,81763,2
5285,9861,Education,2909695,3093790,10.9,74725,9
5286,1704,Business,3873981,1777607,20.59,66676,3
